provider_id,program_id,provider_type,legal_name,normalized_name,jurisdiction,authorization_date,current_status,practice_areas_raw,practice_areas_list,ownership_structure,uses_technology,uses_ai,website,first_seen_snapshot_id,last_seen_snapshot_id,source_url,retrieved_at,scraper_version
prov_co_llp_600054,prog_co_llp,individual,Tara Nichole Adkins,tara nichole adkins,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600055,prog_co_llp,individual,Deborah E. Brown Frederick,deborah e brown frederick,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600056,prog_co_llp,individual,Laura Lee Wurmbrand,laura lee wurmbrand,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600057,prog_co_llp,individual,Christian Grace Cunningham,christian grace cunningham,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600058,prog_co_llp,individual,Lynette Nichole Puga-Oliver,lynette nichole puga oliver,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600059,prog_co_llp,individual,Amy Lynn Nolledo,amy lynn nolledo,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600060,prog_co_llp,individual,Janet Marie Price,janet marie price,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600061,prog_co_llp,individual,Mark David Smith,mark david smith,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600062,prog_co_llp,individual,Mekell K. Bolton,mekell k bolton,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600063,prog_co_llp,individual,Jennifer C. Berryhill,jennifer c berryhill,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600064,prog_co_llp,individual,Heather Marie Wrede,heather marie wrede,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600065,prog_co_llp,individual,Sharon Amy Nagata,sharon amy nagata,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600066,prog_co_llp,individual,Charle Jane Youngblood,charle jane youngblood,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600067,prog_co_llp,individual,Rustambek Ahmadovich Shodiev,rustambek ahmadovich shodiev,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600068,prog_co_llp,individual,Megan Eileen Urioste,megan eileen urioste,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600069,prog_co_llp,individual,Ashlyn Nicole Yoder,ashlyn nicole yoder,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600070,prog_co_llp,individual,Hayley Jacqueline Bozeman,hayley jacqueline bozeman,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600071,prog_co_llp,individual,Elizabeth Anne Vandello,elizabeth anne vandello,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600072,prog_co_llp,individual,Aracely Noemy Gutierrez,aracely noemy gutierrez,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600073,prog_co_llp,individual,Amy Rebecca Hess-Kibben,amy rebecca hess kibben,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600074,prog_co_llp,individual,Jessica Michelle Frank,jessica michelle frank,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600075,prog_co_llp,individual,Tara Elisabeth Delaney,tara elisabeth delaney,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600076,prog_co_llp,individual,Rachell Chavez,rachell chavez,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600077,prog_co_llp,individual,Jennifer Rebecca Wurtz,jennifer rebecca wurtz,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600078,prog_co_llp,individual,Tricia Richman Cunningham,tricia richman cunningham,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600079,prog_co_llp,individual,Shylo Dawn Brunton,shylo dawn brunton,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600080,prog_co_llp,individual,Jeanine Beyer,jeanine beyer,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600081,prog_co_llp,individual,Raisa Vilensky,raisa vilensky,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600082,prog_co_llp,individual,Kaitlin Marie Barrett,kaitlin marie barrett,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600083,prog_co_llp,individual,Kelly Furca Thompson,kelly furca thompson,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600084,prog_co_llp,individual,Kristin Emma Thee,kristin emma thee,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600085,prog_co_llp,individual,Colleen McManamon,colleen mcmanamon,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600086,prog_co_llp,individual,Yana Miletska,yana miletska,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600087,prog_co_llp,individual,Samantha Christine Blackburn,samantha christine blackburn,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600088,prog_co_llp,individual,Carlyn Siegesmund Luna,carlyn siegesmund luna,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600089,prog_co_llp,individual,Jessica Ann Sweeney,jessica ann sweeney,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600090,prog_co_llp,individual,Jennifer E. Jones,jennifer e jones,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600091,prog_co_llp,individual,Fernanda Victoria Soto Gonzalez,fernanda victoria soto gonzalez,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600092,prog_co_llp,individual,Tiffany Ann Pennington,tiffany ann pennington,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600093,prog_co_llp,individual,Rebekah Leigh Gostnell Bachman,rebekah leigh gostnell bachman,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600094,prog_co_llp,individual,Charles David Shisler,charles david shisler,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600095,prog_co_llp,individual,Jodi Ann Cochran,jodi ann cochran,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600096,prog_co_llp,individual,Misty Lynn Hofer,misty lynn hofer,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600097,prog_co_llp,individual,Megan Elizabeth Hersh,megan elizabeth hersh,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600098,prog_co_llp,individual,Kaitlyn Story,kaitlyn story,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600099,prog_co_llp,individual,Philadelphia Danielle George,philadelphia danielle george,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600100,prog_co_llp,individual,"Bobby Coe Jones, Jr.",bobby coe jones jr,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600101,prog_co_llp,individual,Sonia Ann Ketzer,sonia ann ketzer,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600102,prog_co_llp,individual,Valentyme Jones,valentyme jones,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600103,prog_co_llp,individual,Marla Elizabeth Purdy,marla elizabeth purdy,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600104,prog_co_llp,individual,"Harry C. Green, IV",harry c green iv,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600105,prog_co_llp,individual,Kevin Joseph Boyd,kevin joseph boyd,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600106,prog_co_llp,individual,Amanda Ann Bernal,amanda ann bernal,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600107,prog_co_llp,individual,Lauren Caitlin Carey,lauren caitlin carey,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600108,prog_co_llp,individual,Jayla Josephine Berzoza,jayla josephine berzoza,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600109,prog_co_llp,individual,Charleen Shannon Castro,charleen shannon castro,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600110,prog_co_llp,individual,Chloe Elizabeth Crandall,chloe elizabeth crandall,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600111,prog_co_llp,individual,Mya Chenese Delagarza,mya chenese delagarza,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600112,prog_co_llp,individual,Zoe Mary Sandra Dotson,zoe mary sandra dotson,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600113,prog_co_llp,individual,Ariadna Guerra,ariadna guerra,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600114,prog_co_llp,individual,Alexus Johnson,alexus johnson,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600115,prog_co_llp,individual,Elizabeth Hatch,elizabeth hatch,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600116,prog_co_llp,individual,Robin Sue Martin,robin sue martin,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600117,prog_co_llp,individual,Katherine Jane Nameika,katherine jane nameika,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600118,prog_co_llp,individual,Jamie Ann Romero,jamie ann romero,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600119,prog_co_llp,individual,Brianna Elizabeth Spires,brianna elizabeth spires,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600120,prog_co_llp,individual,Marissa Michelle Sterrett,marissa michelle sterrett,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600121,prog_co_llp,individual,Amanda Nicole Venegas,amanda nicole venegas,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600122,prog_co_llp,individual,Katharine Ann Wilson,katharine ann wilson,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600123,prog_co_llp,individual,Kristi Suzan Pace,kristi suzan pace,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600124,prog_co_llp,individual,Rhonda Elaine Busk,rhonda elaine busk,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_co_llp_600125,prog_co_llp,individual,Teresa Detton,teresa detton,CO,,active,"[""Domestic Relations""]",,,,,,snap_49941ce75946f286,snap_49941ce75946f286,https://www.coloradolegalregulation.com/wp-content/uploads/PDF/LLP/Admitted%20LLP%20Roster.pdf,2026-06-29T23:16:12.887720+0000,0.1.0
prov_mn_lp_1001,prog_mn_lp,individual,Nacole L. Carlson,nacole l carlson,MN,2021-04-21,active,"[""Family Law"", ""Housing Law"", ""Domestic Violence, Child Abuse, Orders for Protection (OFP), and Harassment Restraining Orders (HRO)"", ""Conciliation Court"", ""Consumer and Student Loan Debt"", ""Probate & Estate Administration"", ""Office of Admin Hearings – Licensing Unemployment Benefits"", ""Department of Human Services""]",,,,,,snap_65dee7a93a241e8f,snap_65dee7a93a241e8f,https://mncourts.gov/_media/migration/appellate/supreme-court/Roster-of-Approved-Legal-Paraprofessionals.pdf,2026-06-29T23:48:06.975920+0000,0.1.0
prov_mn_lp_1002,prog_mn_lp,individual,Sheila Bokelman,sheila bokelman,MN,2021-04-21,active,"[""Housing Law"", ""Family Law"", ""Domestic Violence, Child Abuse, Orders for Protection (OFP), and Harassment Restraining Orders (HRO)""]",,,,,,snap_65dee7a93a241e8f,snap_65dee7a93a241e8f,https://mncourts.gov/_media/migration/appellate/supreme-court/Roster-of-Approved-Legal-Paraprofessionals.pdf,2026-06-29T23:48:06.975920+0000,0.1.0
prov_mn_lp_1003,prog_mn_lp,individual,Rachel R. Albertson,rachel r albertson,MN,2021-05-11,active,"[""Housing Law"", ""Family Law"", ""Conciliation Court"", ""Consumer and Student Loan Debt"", ""Criminal Law – Expungements"", ""Office of Admin Hearings – Licensing"", ""Unemployment Benefits"", ""Department of Human Services""]",,,,,,snap_65dee7a93a241e8f,snap_65dee7a93a241e8f,https://mncourts.gov/_media/migration/appellate/supreme-court/Roster-of-Approved-Legal-Paraprofessionals.pdf,2026-06-29T23:48:06.975920+0000,0.1.0
prov_mn_lp_1004,prog_mn_lp,individual,Sherry L. Gruenhagen,sherry l gruenhagen,MN,2021-05-21,active,"[""Housing Law"", ""Family Law"", ""Conciliation Court"", ""Consumer and Student Loan Debt"", ""Criminal Law – Expungements"", ""Office of Admin Hearings – Licensing"", ""Unemployment Benefits""]",,,,,,snap_65dee7a93a241e8f,snap_65dee7a93a241e8f,https://mncourts.gov/_media/migration/appellate/supreme-court/Roster-of-Approved-Legal-Paraprofessionals.pdf,2026-06-29T23:48:06.975920+0000,0.1.0
prov_mn_lp_1005,prog_mn_lp,individual,Mary J. Vrieze,mary j vrieze,MN,2021-05-26,active,"[""Housing Law""]",,,,,,snap_65dee7a93a241e8f,snap_65dee7a93a241e8f,https://mncourts.gov/_media/migration/appellate/supreme-court/Roster-of-Approved-Legal-Paraprofessionals.pdf,2026-06-29T23:48:06.975920+0000,0.1.0
prov_mn_lp_1006,prog_mn_lp,individual,Rachel A. Mitchell,rachel a mitchell,MN,2021-06-21,active,"[""Family Law""]",,,,,,snap_65dee7a93a241e8f,snap_65dee7a93a241e8f,https://mncourts.gov/_media/migration/appellate/supreme-court/Roster-of-Approved-Legal-Paraprofessionals.pdf,2026-06-29T23:48:06.975920+0000,0.1.0
prov_mn_lp_1007,prog_mn_lp,individual,Jennifer A. Waletzko,jennifer a waletzko,MN,2021-08-18,active,"[""Family Law"", ""Domestic Violence, Child Abuse, Orders for Protection (OFP), and Harassment Restraining Orders (HRO)""]",,,,,,snap_65dee7a93a241e8f,snap_65dee7a93a241e8f,https://mncourts.gov/_media/migration/appellate/supreme-court/Roster-of-Approved-Legal-Paraprofessionals.pdf,2026-06-29T23:48:06.975920+0000,0.1.0
